problem_name,ptype,xtype,dim,mb,ml,mu,mcon,mlcon,mnlcon,m_ub,m_eq,m_linear_ub,m_linear_eq,m_nonlinear_ub,m_nonlinear_eq,f0,isfeasibility,isgrad,ishess,isjcub,isjceq,ishcub,ishceq,argins,dims,mbs,mls,mus,mcons,mlcons,mnlcons,m_ubs,m_eqs,m_linear_ubs,m_linear_eqs,m_nonlinear_ubs,m_nonlinear_eqs,f0s
BROYDN7D,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,17598.209804902785,0,1,1,1,1,1,1,{'N/2':5}{'N/2':25}{'N/2':50}{'N/2':250}{'N/2':500}{'N/2':5000},10 50 100 500 1000 10000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,34.19841960980749 174.99209804903757 350.9841960980755 1758.9209804903803 3518.841960980784 35197.41960980557
BROYDNBD,n,r,5000,0,0,0,5000,0,5000,0,5000,0,0,0,5000,0.0,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000}{'N':10000},10 50 100 500 1000 10000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,10 50 100 500 1000 10000,0 0 0 0 0 0,10 50 100 500 1000 10000,0 0 0 0 0 0,10 50 100 500 1000 10000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,10 50 100 500 1000 10000,0.0 0.0 0.0 0.0 0.0 0.0
BROYDNBDLS,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,124904.0,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000}{'N':10000},10 50 100 500 1000 10000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,154.0 1154.0 2404.0 12404.0 24904.0 249904.0
BRYBND,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,124904.0,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000}{'N':10000},10 50 100 500 1000 10000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,154.0 1154.0 2404.0 12404.0 24904.0 249904.0
BT1,n,r,2,0,0,0,1,0,1,0,1,0,0,0,1,-99.08,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT10,n,r,2,0,0,0,2,0,2,0,2,0,0,0,2,-2.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT11,n,r,5,0,0,0,3,1,2,0,3,0,1,0,2,1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT12,n,r,5,0,0,0,3,0,3,0,3,0,0,0,3,4.99975442,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT13,n,r,5,1,1,0,1,0,1,0,1,0,0,0,1,228.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT2,n,r,3,0,0,0,1,0,1,0,1,0,0,0,1,81.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT3,l,r,5,0,0,0,3,3,0,0,3,0,3,0,0,2166.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT4,n,r,3,0,0,0,2,1,1,0,2,0,1,0,1,-18.608932123,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT5,n,r,3,0,0,0,2,1,1,0,2,0,1,0,1,976.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT6,n,r,5,0,0,0,2,0,2,0,2,0,0,0,2,4.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT7,n,r,5,0,0,0,3,0,3,0,3,0,0,0,3,909.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT8,n,r,5,0,0,0,2,0,2,0,2,0,0,0,2,3.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BT9,n,r,4,0,0,0,2,0,2,0,2,0,0,0,2,-2.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BURKEHAN,n,r,1,1,0,1,1,0,1,1,0,0,0,1,0,10.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
BYRDSPHR,n,r,3,0,0,0,2,0,2,0,2,0,0,0,2,-5.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
C-RELOAD,n,r,342,600,342,258,284,26,258,84,200,0,26,84,174,-0.956145,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CAMEL6,b,r,2,4,2,2,0,0,0,0,0,0,0,0,0,4.582310332742814,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CAMSHAPE,n,r,800,1600,800,800,2404,1603,801,2404,0,1603,0,801,0,-4.712388984000095,0,1,1,1,1,1,1,{'N':100}{'N':200}{'N':400},100 200 400,200 400 800,100 200 400,100 200 400,304 604 1204,203 403 803,101 201 401,304 604 1204,0 0 0,203 403 803,0 0 0,101 201 401,0 0 0,-4.712388974999994 -4.712388989999995 -4.712388977999994
CANTILVR,n,r,5,5,5,0,1,0,1,1,0,0,0,1,0,0.312,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CAR2,n,r,5991,3997,1999,1998,4996,0,4996,1000,3996,0,0,1000,3996,0.1,0,1,1,1,1,1,1,{'M':30}{'M':300},171 1791,117 1197,59 599,58 598,146 1496,0 0,146 1496,30 300,116 1196,0 0,0 0,30 300,116 1196,0.1 0.1
CATENA,n,r,2999,0,0,0,1000,0,1000,0,1000,0,0,0,1000,-1471500.0,0,1,1,1,1,1,1,{'N+1':4}{'N+1':10}{'N+1':32}{'N+1':166},11 29 95 497,0 0 0 0,0 0 0 0,0 0 0 0,4 10 32 166,0 0 0 0,4 10 32 166,0 0 0 0,4 10 32 166,0 0 0 0,0 0 0 0,0 0 0 0,4 10 32 166,-5886.0 -14715.0 -47088.0 -244269.00023904
CATENARY,n,r,2999,0,0,0,1000,0,1000,0,1000,0,0,0,1000,0.0,0,1,1,1,1,1,1,{'N+1':4}{'N+1':10}{'N+1':32}{'N+1':166},11 29 95 497,0 0 0 0,0 0 0 0,0 0 0 0,4 10 32 166,0 0 0 0,4 10 32 166,0 0 0 0,4 10 32 166,0 0 0 0,0 0 0 0,0 0 0 0,4 10 32 166,0.0 0.0 0.0 0.0
CATMIX,n,r,2401,1602,801,801,1600,0,1600,0,1600,0,0,0,1600,0.0,0,1,1,1,1,1,1,{'NH':100}{'NH':200}{'NH':400},301 601 1201,202 402 802,101 201 401,101 201 401,200 400 800,0 0 0,200 400 800,0 0 0,200 400 800,0 0 0,0 0 0,0 0 0,200 400 800,0.0 0.0 0.0
CB2,n,r,3,0,0,0,3,0,3,3,0,0,0,3,0,1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CB3,n,r,3,0,0,0,3,0,3,3,0,0,0,3,0,1.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CBS,l,r,11163,14114,2951,11163,244,244,0,0,244,0,244,0,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CHACONN1,n,r,3,0,0,0,3,0,3,3,0,0,0,3,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CHACONN2,n,r,3,0,0,0,3,0,3,3,0,0,0,3,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CHAIN,n,r,800,0,0,0,401,400,1,0,401,0,400,0,1,4.7421876551409765,0,1,1,1,1,1,1,{'NH':50}{'NH':100}{'NH':200},100 200 400,0 0 0,0 0 0,0 0 0,51 101 201,50 100 200,1 1 1,0 0 0,51 101 201,0 0 0,50 100 200,0 0 0,1 1 1,4.744543437263107 4.742748569020947 4.742299838585585
CHAINWOO,u,r,4000,0,0,0,0,0,0,0,0,0,0,0,0,14447054.1,0,1,1,1,1,1,1,{'NS':1}{'NS':49}{'NS':499}{'NS':4999},4 100 1000 10000,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,19193.0 371954.1 3620054.1 36101054.1
CHANDHEU,n,r,500,0,0,0,500,0,500,0,500,0,0,0,500,0.0,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100},10 50 100,0 0 0,0 0 0,0 0 0,10 50 100,0 0 0,10 50 100,0 0 0,10 50 100,0 0 0,0 0 0,0 0 0,10 50 100,0.0 0.0 0.0
CHANNEL,n,r,9598,0,0,0,9598,7998,1600,0,9598,0,7998,0,1600,1.0,0,1,1,1,1,1,1,"{'NH':50,'NC':1}{'NH':50,'NC':2}{'NH':50,'NC':3}{'NH':50,'NC':4}{'NH':100,'NC':1}{'NH':100,'NC':2}{'NH':100,'NC':3}{'NH':100,'NC':4}{'NH':200,'NC':1}{'NH':200,'NC':2}{'NH':200,'NC':3}{'NH':200,'NC':4}{'NH':400,'NC':1}{'NH':400,'NC':2}",448 698 948 1198 898 1398 1898 2398 1798 2798 3798 4798 3598 5598,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0,448 698 948 1198 898 1398 1898 2398 1798 2798 3798 4798 3598 5598,398 598 798 998 798 1198 1598 1998 1598 2398 3198 3998 3198 4798,50 100 150 200 100 200 300 400 200 400 600 800 400 800,0 0 0 0 0 0 0 0 0 0 0 0 0 0,448 698 948 1198 898 1398 1898 2398 1798 2798 3798 4798 3598 5598,0 0 0 0 0 0 0 0 0 0 0 0 0 0,398 598 798 998 798 1198 1598 1998 1598 2398 3198 3998 3198 4798,0 0 0 0 0 0 0 0 0 0 0 0 0 0,50 100 150 200 100 200 300 400 200 400 600 800 400 800,1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0
CHEBYQAD,b,r,100,200,100,100,0,0,0,0,0,0,0,0,0,0.0185761822354654,0,1,1,1,1,1,1,{'N':2}{'N':4}{'N':5}{'N':6}{'N':7}{'N':8}{'N':9}{'N':10}{'N':20}{'N':50},2 4 5 6 7 8 9 10 20 50,4 8 10 12 14 16 18 20 40 100,2 4 5 6 7 8 9 10 20 50,2 4 5 6 7 8 9 10 20 50,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0,0.19753086370370368 0.07118392906609776 0.05094345410777623 0.04642817282247508 0.033770638757371234 0.038617698066887765 0.02888298022730223 0.033763265414093274 0.014511903874875658 0.013948361482054264
CHEMRCTB,n,r,5000,5000,5000,0,5000,2,4998,0,5000,0,2,0,4998,0.0,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000},10 50 100 500 1000,10 50 100 500 1000,10 50 100 500 1000,0 0 0 0 0,10 50 100 500 1000,2 2 2 2 2,8 48 98 498 998,0 0 0 0 0,10 50 100 500 1000,0 0 0 0 0,2 2 2 2 2,0 0 0 0 0,8 48 98 498 998,0.0 0.0 0.0 0.0 0.0
CHENHARK,b,r,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,999.5,0,1,1,1,1,1,1,"{'N':10,'NFREE':5,'NDEGEN':2}{'N':100,'NFREE':5,'NDEGEN':2}{'N':100,'NFREE':50,'NDEGEN':2}{'N':1000,'NFREE':5,'NDEGEN':2}{'N':1000,'NFREE':50,'NDEGEN':2}{'N':1000,'NFREE':500,'NDEGEN':2}{'N':5000,'NFREE':5,'NDEGEN':2}{'N':5000,'NFREE':50,'NDEGEN':2}{'N':5000,'NFREE':500,'NDEGEN':2}{'N':5000,'NFREE':2500,'NDEGEN':2}{'N':10000,'NFREE':5,'NDEGEN':2}{'N':10000,'NFREE':50,'NDEGEN':2}{'N':10000,'NFREE':500,'NDEGEN':2}{'N':10000,'NFREE':2500,'NDEGEN':2}{'N':10000,'NFREE':5000,'NDEGEN':2}{'N':50000,'NFREE':5,'NDEGEN':2}{'N':50000,'NFREE':50,'NDEGEN':2}{'N':50000,'NFREE':500,'NDEGEN':2}{'N':50000,'NFREE':2500,'NDEGEN':2}{'N':50000,'NFREE':5000,'NDEGEN':2}{'N':50000,'NFREE':10000,'NDEGEN':2}{'N':100,'NFREE':5,'NDEGEN':20}{'N':100,'NFREE':50,'NDEGEN':20}{'N':1000,'NFREE':5,'NDEGEN':20}{'N':1000,'NFREE':50,'NDEGEN':20}{'N':1000,'NFREE':500,'NDEGEN':20}{'N':5000,'NFREE':5,'NDEGEN':20}{'N':5000,'NFREE':50,'NDEGEN':20}{'N':5000,'NFREE':500,'NDEGEN':20}{'N':5000,'NFREE':2500,'NDEGEN':20}{'N':10000,'NFREE':5,'NDEGEN':20}{'N':10000,'NFREE':50,'NDEGEN':20}{'N':10000,'NFREE':500,'NDEGEN':20}{'N':10000,'NFREE':2500,'NDEGEN':20}{'N':10000,'NFREE':5000,'NDEGEN':20}{'N':50000,'NFREE':5,'NDEGEN':20}{'N':50000,'NFREE':50,'NDEGEN':20}{'N':50000,'NFREE':500,'NDEGEN':20}{'N':50000,'NFREE':2500,'NDEGEN':20}{'N':50000,'NFREE':5000,'NDEGEN':20}{'N':50000,'NFREE':10000,'NDEGEN':20}{'N':1000,'NFREE':5,'NDEGEN':200}{'N':1000,'NFREE':50,'NDEGEN':200}{'N':1000,'NFREE':500,'NDEGEN':200}{'N':5000,'NFREE':5,'NDEGEN':200}{'N':5000,'NFREE':50,'NDEGEN':200}{'N':5000,'NFREE':500,'NDEGEN':200}{'N':5000,'NFREE':2500,'NDEGEN':200}{'N':10000,'NFREE':5,'NDEGEN':200}{'N':10000,'NFREE':50,'NDEGEN':200}{'N':10000,'NFREE':500,'NDEGEN':200}{'N':10000,'NFREE':2500,'NDEGEN':200}{'N':10000,'NFREE':5000,'NDEGEN':200}{'N':50000,'NFREE':5,'NDEGEN':200}{'N':50000,'NFREE':50,'NDEGEN':200}{'N':50000,'NFREE':500,'NDEGEN':200}{'N':50000,'NFREE':2500,'NDEGEN':200}{'N':50000,'NFREE':5000,'NDEGEN':200}{'N':50000,'NFREE':10000,'NDEGEN':200}{'N':1000,'NFREE':5,'NDEGEN':500}{'N':1000,'NFREE':50,'NDEGEN':500}{'N':1000,'NFREE':500,'NDEGEN':500}{'N':5000,'NFREE':5,'NDEGEN':500}{'N':5000,'NFREE':50,'NDEGEN':500}{'N':5000,'NFREE':500,'NDEGEN':500}{'N':10000,'NFREE':5,'NDEGEN':500}{'N':10000,'NFREE':50,'NDEGEN':500}{'N':10000,'NFREE':500,'NDEGEN':500}{'N':10000,'NFREE':2500,'NDEGEN':500}{'N':10000,'NFREE':5000,'NDEGEN':500}{'N':50000,'NFREE':5,'NDEGEN':500}{'N':50000,'NFREE':50,'NDEGEN':500}{'N':50000,'NFREE':500,'NDEGEN':500}{'N':50000,'NFREE':2500,'NDEGEN':500}{'N':50000,'NFREE':5000,'NDEGEN':500}{'N':50000,'NFREE':10000,'NDEGEN':500}{'N':5000,'NFREE':5,'NDEGEN':1000}{'N':5000,'NFREE':50,'NDEGEN':1000}{'N':5000,'NFREE':500,'NDEGEN':1000}{'N':5000,'NFREE':2500,'NDEGEN':1000}{'N':10000,'NFREE':5,'NDEGEN':1000}{'N':10000,'NFREE':50,'NDEGEN':1000}{'N':10000,'NFREE':500,'NDEGEN':1000}{'N':10000,'NFREE':2500,'NDEGEN':1000}{'N':10000,'NFREE':5000,'NDEGEN':1000}{'N':50000,'NFREE':5,'NDEGEN':1000}{'N':50000,'NFREE':50,'NDEGEN':1000}{'N':50000,'NFREE':500,'NDEGEN':1000}{'N':50000,'NFREE':2500,'NDEGEN':1000}{'N':50000,'NFREE':5000,'NDEGEN':1000}{'N':50000,'NFREE':10000,'NDEGEN':1000}{'N':5000,'NFREE':5,'NDEGEN':2000}{'N':5000,'NFREE':50,'NDEGEN':2000}{'N':5000,'NFREE':500,'NDEGEN':2000}{'N':5000,'NFREE':2500,'NDEGEN':2000}{'N':10000,'NFREE':5,'NDEGEN':2000}{'N':10000,'NFREE':50,'NDEGEN':2000}{'N':10000,'NFREE':500,'NDEGEN':2000}{'N':10000,'NFREE':2500,'NDEGEN':2000}{'N':10000,'NFREE':5000,'NDEGEN':2000}{'N':50000,'NFREE':5,'NDEGEN':2000}{'N':50000,'NFREE':50,'NDEGEN':2000}{'N':50000,'NFREE':500,'NDEGEN':2000}{'N':50000,'NFREE':2500,'NDEGEN':2000}{'N':50000,'NFREE':5000,'NDEGEN':2000}{'N':50000,'NFREE':10000,'NDEGEN':2000}",10 100 100 1000 1000 1000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 100 100 1000 1000 1000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 1000 1000 1000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 1000 1000 1000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000,10 100 100 1000 1000 1000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 100 100 1000 1000 1000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 1000 1000 1000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 1000 1000 1000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000,10 100 100 1000 1000 1000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 100 100 1000 1000 1000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 1000 1000 1000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 1000 1000 1000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000 5000 5000 5000 5000 10000 10000 10000 10000 10000 50000 50000 50000 50000 50000 50000,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1.0 46.0 23.5 496.0 473.5 248.5 2496.0 2473.5 2248.5 1248.5 4996.0 4973.5 4748.5 3748.5 2498.5 24996.0 24973.5 24748.5 23748.5 22498.5 19998.5 37.0 14.5 487.0 464.5 239.5 2487.0 2464.5 2239.5 1239.5 4987.0 4964.5 4739.5 3739.5 2489.5 24987.0 24964.5 24739.5 23739.5 22489.5 19989.5 397.0 374.5 149.5 2397.0 2374.5 2149.5 1149.5 4897.0 4874.5 4649.5 3649.5 2399.5 24897.0 24874.5 24649.5 23649.5 22399.5 19899.5 247.0 224.5 -0.5 2247.0 2224.5 1999.5 4747.0 4724.5 4499.5 3499.5 2249.5 24747.0 24724.5 24499.5 23499.5 22249.5 19749.5 1997.0 1974.5 1749.5 749.5 4497.0 4474.5 4249.5 3249.5 1999.5 24497.0 24474.5 24249.5 23249.5 21999.5 19499.5 1497.0 1474.5 1249.5 249.5 3997.0 3974.5 3749.5 2749.5 1499.5 23997.0 23974.5 23749.5 22749.5 21499.5 18999.5
CHNROSNB,u,r,50,0,0,0,0,0,0,0,0,0,0,0,0,7635.839999999999,0,1,1,1,1,1,1,{'N':10}{'N':25},10 25,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,1501.28 3143.52
CHNRSBNE,n,r,50,0,0,0,98,49,49,0,98,0,49,0,49,0.0,0,1,1,1,1,1,1,{'N':10}{'N':25},10 25,0 0,0 0,0 0,18 48,9 24,9 24,0 0,18 48,0 0,9 24,0 0,9 24,0.0 0.0
CHNRSNBM,u,r,50,0,0,0,0,0,0,0,0,0,0,0,0,8633.49433156,0,1,1,1,1,1,1,{'N':10}{'N':25},10 25,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,1716.1606002 4137.21705324
CHWIRUT1,n,r,3,0,0,0,214,0,214,0,214,0,0,0,214,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CHWIRUT1LS,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,50068.64891449799,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CHWIRUT2LS,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,14794.790154797309,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CLIFF,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,485165194.4106903,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CLNLBEAM,n,r,5999,7996,3998,3998,4000,2000,2000,0,4000,0,2000,0,2000,349.68198962201024,0,1,1,1,1,1,1,{'NI':10}{'NI':50}{'NI':100}{'NI':500}{'NI':1000},29 149 299 1499 2999,36 196 396 1996 3996,18 98 198 998 1998,18 98 198 998 1998,20 100 200 1000 2000,10 50 100 500 1000,10 50 100 500 1000,0 0 0 0 0,20 100 200 1000 2000,0 0 0 0 0,10 50 100 500 1000,0 0 0 0 0,10 50 100 500 1000,349.7104359781244 349.6875127830207 349.68467724360397 349.6824135855748 349.6821309266311
CLPLATEA,u,r,4970,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,1,1,{'P':4}{'P':7}{'P':10}{'P':23}{'P':32},12 42 90 506 992,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0.0 0.0 0.0 0.0 0.0
CLPLATEB,u,r,4970,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,1,1,{'P':4}{'P':7}{'P':10}{'P':23}{'P':32},12 42 90 506 992,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0.0 0.0 0.0 0.0 0.0
CLPLATEC,u,r,4970,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,1,1,{'P':4}{'P':7}{'P':10}{'P':23}{'P':32},12 42 90 506 992,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0.0 0.0 0.0 0.0 0.0
